来源场景,RuntimeEventID,触发类型,目标对象,世界X,世界Y,目标场景,跳转类型,Opcode,已证明必要条件,条件完整性,条件证据等级,来源资源,依赖GameVar,含瞬时变量或运行时结果,可用于提前Route筛选,v0.5说明
mp1001a2,12,TOUCH_EA,出入口,1092,913,mp1001b1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1001a2/Mp1001a2.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1001a2,13,TOUCH_EA,門出入口,1134,499,mp1001a1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1001a2/Mp1001a2.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1001a2,14,,,,,mp1001e1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1001a2/Mp1001a2.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1001b1,12,TOUCH_EA,左出入口,657,1108,mp1001a2,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1001b1/Mp1001b1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1001b1,13,TOUCH_EA,大廳出入口,838,774,mp1001f,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1001b1/Mp1001b1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1001b1,14,TOUCH_EA,樓梯出入口,1710,618,mp1001b2,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1001b1/Mp1001b1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1001b1,15,,,,,mp1003a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1001b1/Mp1001b1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1001b2,14,,,,,mp1001b1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1001b2/Mp1001b2.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1001c,12,TOUCH_EA,地道出入口,654,679,mp1003c,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1001c/Mp1001c.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1001c,13,,,,,mp1009a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] != 65 && var[1] >= 45,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1001c/Mp1001c.eve,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1001c,13,,,,,mp1009a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] == 65 && var[657] == 3,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1001c/Mp1001c.eve,1|657,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1001d,14,,,,,mp1001f,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[2014] != 1,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1001d/Mp1001d.eve,2014,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1001d,14,,,,,mp1002d,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[2014] == 1,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1001d/Mp1001d.eve,2014,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1001d1,14,,,,,mp1001f1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[2014] != 1,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp1001d1/Mp1001d1.eve,2014,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1001d1,14,,,,,mp1002d1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[2014] == 1,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp1001d1/Mp1001d1.eve,2014,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1001e1,14,TOUCH_EA,房間出入口,896,770,mp1001a2,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/MP1001e1/Mp1001e1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1001e1,15,TOUCH_EA,側塔出入口,1587,734,mp1001e2,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/MP1001e1/Mp1001e1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1001e1,16,TOUCH_EA,樓梯出入口,1193,894,mp1001f1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/MP1001e1/Mp1001e1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1001e1,17,,,,,mp1003a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/MP1001e1/Mp1001e1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1001e2,12,,,,,mp1001e1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1001e2/Mp1001e2.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1001f,14,TOUCH_EA,樓梯出入口,1417,275,mp1001b1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp1001f/Mp1001f.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1001f,15,,,,,mp1001d,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp1001f/Mp1001f.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1001f1,14,TOUCH_EA,出入口,489,741,mp1001d1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp1001f1/Mp1001f1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1001f1,15,,,,,mp1001e1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp1001f1/Mp1001f1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1001g,12,,,,,mp1003a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp1001g/Mp1001g.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1001h,12,,,,,mp1003a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp1001h/Mp1001h.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1001i,12,,,,,mp1003c,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp1001i/Mp1001i.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1002a1,12,TOUCH_EA,左方大門出入口,442,603,mp1002g,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] != 73 && var[1] != 74 && var[1] != 70,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1002a1/Mp1002a1.eve,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1002a1,13,,,,,mp1002a2,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1002a1/Mp1002a1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1002a2,13,TOUCH_EA,右方出入口,1087,482,mp1002a1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1002a2/Mp1002a2.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1002a2,14,TOUCH_EA,左下出入口,163,794,mp1002e1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1002a2/Mp1002a2.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1002a2,15,,,,,mp1002b1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1002a2/Mp1002a2.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1002b1,12,TOUCH_EA,左方出入口,447,527,mp1003a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1002b1/Mp1002b1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1002b1,13,TOUCH_EA,中間下方出入口,252,826,mp1002b2,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1002b1/Mp1002b1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1002b1,14,TOUCH_EA,中間上方出入口,1151,449,mp1002d,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1002b1/Mp1002b1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1002b1,15,,,,,mp1002a2,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1002b1/Mp1002b1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1002b2,13,,,,,mp1002b1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1002b2/Mp1002b2.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1002c,12,TOUCH_EA,地道出入口,516,603,mp1003c,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1002c/Mp1002c.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1002c,13,,,,,mp1009a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] != 70,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1002c/Mp1002c.eve,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1002d,14,TOUCH_EA,樓梯出入口,1428,273,mp1002b1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/MP1002d/Mp1002d.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1002d,15,,,,,mp1001d,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/MP1002d/Mp1002d.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1002d1,14,TOUCH_EA,樓梯出入口,783,267,mp1002e1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp1002d1/Mp1002d1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1002d1,15,,,,,mp1001d1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp1002d1/Mp1002d1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1002e1,14,TOUCH_EA,客房入口,900,775,mp1002a2,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp1002e1/Mp1002e1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1002e1,15,TOUCH_EA,側塔出入口,1574,730,mp1002e2,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp1002e1/Mp1002e1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1002e1,16,TOUCH_EA,二樓出口,1183,897,mp1002d1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp1002e1/Mp1002e1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1002e1,17,,,,,mp1003a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp1002e1/Mp1002e1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1002e2,12,,,,,mp1002e1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1002e2/Mp1002e2.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1002g,12,TOUCH_EA,出入口,209,669,mp1002a1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1002g/Mp1002g.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1002g,13,,,,,mp3001,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1002g/Mp1002g.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1003a,12,MANUAL_EB,出入口,874,707,mp1003b,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] != 69 && var[606] != 0,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1003a/Mp1003a.eve,1|606,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1003a,12,MANUAL_EB,出入口,874,707,mp1003b1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] != 69 && var[606] == 0,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1003a/Mp1003a.eve,1|606,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1003a,14,TOUCH_EA,左下樓梯,732,1121,mp1004a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] != 68,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1003a/Mp1003a.eve,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1003a,15,TOUCH_EA,右上樓梯,753,303,mp1001b1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] != 69 && var[2014] != 1 && var[1] != 65 && var[629] != 1,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1003a/Mp1003a.eve,1|629|2014,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1003a,15,TOUCH_EA,右上樓梯,753,303,mp1001g,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] != 69 && var[2014] != 1 && var[1] != 65 && var[629] == 1,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1003a/Mp1003a.eve,1|629|2014,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1003a,15,TOUCH_EA,右上樓梯,753,303,mp1001b1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] != 69 && var[2014] != 1 && var[1] == 65 && var[657] != 1 && var[657] != 0,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1003a/Mp1003a.eve,1|657|2014,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1003a,15,TOUCH_EA,右上樓梯,753,303,mp1002b1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] != 69 && var[2014] == 1,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1003a/Mp1003a.eve,1|2014,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1003a,16,TOUCH_EA,右下樓梯,1571,751,mp1004a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] != 68,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1003a/Mp1003a.eve,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1003a,17,,,,,mp1001e1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] != 69 && var[2014] != 1 && var[1] != 65 && var[629] != 1,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1003a/Mp1003a.eve,1|629|2014,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1003a,17,,,,,mp1001h,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] != 69 && var[2014] != 1 && var[1] != 65 && var[629] == 1,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1003a/Mp1003a.eve,1|629|2014,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1003a,17,,,,,mp1001e1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] != 69 && var[2014] != 1 && var[1] == 65 && var[657] != 1 && var[657] != 0,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1003a/Mp1003a.eve,1|657|2014,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1003a,17,,,,,mp1002e1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] != 69 && var[2014] == 1,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1003a/Mp1003a.eve,1|2014,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1003b,12,TOUCH_EA,上方秘道,702,403,mp1003a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1003b/Mp1003b.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1003b,13,MANUAL_EB,ng1003b-01a.SF2,1010,601,mp1003c,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1003b/Mp1003b.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1003b1,12,TOUCH_EA,上方秘道,692,395,mp1003a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1003b1/Mp1003b1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1003b1,13,,,,,mp1003c,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1003b1/Mp1003b1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1003c,12,TOUCH_EA,右出入口,1421,558,mp1001c,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[2014] != 1 && var[606] != 0,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1003c/Mp1003c.eve,606|2014,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1003c,12,TOUCH_EA,右出入口,1421,558,mp1001i,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[2014] != 1 && var[606] == 0 && var[629] != 1,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1003c/Mp1003c.eve,606|629|2014,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1003c,12,TOUCH_EA,右出入口,1421,558,mp1001i,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[2014] != 1 && var[606] == 0 && var[629] == 1 && var[643] == 2,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1003c/Mp1003c.eve,606|629|643|2014,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1003c,12,TOUCH_EA,右出入口,1421,558,mp1001i,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[2014] != 1 && var[606] == 0 && var[629] == 1 && var[643] != 2,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1003c/Mp1003c.eve,606|629|643|2014,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1003c,12,TOUCH_EA,右出入口,1421,558,mp1002c,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[2014] == 1,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1003c/Mp1003c.eve,2014,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1003c,13,TOUCH_EA,左出入口,236,610,mp1003b,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[606] != 0,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1003c/Mp1003c.eve,606,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1003c,13,TOUCH_EA,左出入口,236,610,mp1003b1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[606] == 0 && var[641] != 3,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1003c/Mp1003c.eve,606|641,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1003c,13,TOUCH_EA,左出入口,236,610,mp1003b1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[606] == 0 && var[641] == 3,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1003c/Mp1003c.eve,606|641,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1003c,14,MANUAL_EB,密道出入口,787,377,mp1008,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] != 39,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1003c/Mp1003c.eve,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp1004a,13,TOUCH_EA,左方往下階梯,440,777,mp1005a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp1004a/Mp1004a.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
